txn_id,timestamp,sender_bank,receiver_bank,upi_app,amount,status,merchant,city,category
UPI008382,2026-01-11 04:00:00,PNB,ICICI,Paytm,47565.44,REVERSED,Sinha-Om,Phagwara,Shopping
UPI008383,2026-01-22 18:53:00,Kotak,PNB,Paytm,31741.27,FAILED,Mandal Inc,Vasai-Virar,Shopping
UPI008384,2026-01-03 20:22:00,HDFC,Kotak,Paytm,,FAILED,Deo PLC,Thoothukudi,Food
UPI008385,2026-01-12 07:18:00,ICICI,Kotak,GPay,20678.44,FAILED,Mand-Kapoor,Nangloi Jat,Shopping
UPI008386,2026-01-10 04:50:00,PNB,BOB,BHIM,6122.82,SUCCESS,"Dugar, Bir and Goda",Moradabad,Food
UPI008387,2026-01-04 21:07:00,PNB,Axis,BHIM,22710.34,FAILED,"Prashad, Gaba and Suresh",Mysore,Food
UPI008388,2026-01-30 19:37:00,Kotak,BOB,Paytm,16286.58,REVERSED,Mallick LLC,Ramagundam,Food
UPI008389,2026-01-05 10:53:00,Axis,PNB,Paytm,37658.59,REVERSED,Sen-Seshadri,Alwar,Transfer
UPI008390,2026-01-03 21:55:00,BOB,ICICI,PhonePe,33598.5,PENDING,"Amble, Sehgal and Gara",Morena,Shopping
UPI008391,2026-01-21 17:15:00,SBI,SBI,Paytm,45910.03,SUCCESS,Pal-Pau,Bettiah,Food
UPI008392,2026-01-05 02:59:00,SBI,PNB,GPay,9488.76,REVERSED,Kari-Ganesan,Bahraich,Food
UPI008393,2026-01-16 10:25:00,ICICI,Axis,PhonePe,38095.48,SUCCESS,"Doshi, Pant and Sunder",Patiala,Bills
UPI008394,2026-01-17 20:13:00,BOB,Kotak,Paytm,21362.88,FAILED,Pandey Group,Faridabad,Shopping
UPI008395,2026-01-21 11:17:00,SBI,Kotak,Paytm,16251.98,FAILED,Rajagopalan and Sons,Howrah,Food
UPI008396,2026-01-15 17:56:00,PNB,PNB,Paytm,19411.18,PENDING,Gala-Modi,Solapur,Food
UPI008397,2026-01-28 14:20:00,HDFC,PNB,AmazonPay,611.14,FAILED,Chokshi-Gupta,Cuttack,Food
UPI008398,2026-01-30 07:20:00,PNB,PNB,BHIM,39857.46,FAILED,"Raval, Kant and Khare",Kulti,Food
UPI008399,2026-01-07 05:20:00,PNB,BOB,Paytm,30422.91,SUCCESS,Parmar-Salvi,Jhansi,Transfer
UPI008400,2026-01-16 06:28:00,HDFC,ICICI,AmazonPay,11447.71,SUCCESS,Hayre-Varma,Avadi,Food
UPI008401,2026-01-14 02:22:00,Kotak,HDFC,Paytm,19436.36,PENDING,Bhavsar-Bahri,Imphal,Shopping
UPI008402,2026-01-16 10:25:00,BOB,ICICI,Paytm,,PENDING,"Samra, Pingle and Thakur",Nellore,Transport
UPI008403,2026-01-13 08:33:00,SBI,Kotak,PhonePe,43104.39,REVERSED,"Raja, Divan and Sen",Jamshedpur,Food
UPI008404,2026-01-23 02:02:00,BOB,ICICI,GPay,48926.11,FAILED,Randhawa-Magar,Raichur,Bills
UPI008405,2026-01-24 15:20:00,Axis,Axis,AmazonPay,7503.08,SUCCESS,"Kamdar, Gala and Jhaveri",Begusarai,Bills
UPI008406,2026-01-17 04:50:00,SBI,PNB,GPay,,SUCCESS,"Bail, Narain and Bhalla",Gangtok,Shopping
UPI008407,2026-01-10 06:06:00,PNB,Kotak,BHIM,40657.35,FAILED,Babu and Sons,Begusarai,Shopping
UPI008408,2026-01-30 18:07:00,Axis,HDFC,AmazonPay,24276.78,PENDING,Muni Ltd,Munger,Transfer
UPI008409,2026-01-30 02:46:00,ICICI,BOB,Paytm,32310.76,REVERSED,"Tiwari, Gokhale and Ganesh",Rampur,Shopping
UPI008410,2026-01-25 20:04:00,Kotak,SBI,Paytm,22961.8,SUCCESS,Hegde Group,Tenali,Bills
UPI008411,2026-01-04 09:12:00,Kotak,PNB,BHIM,4829.11,SUCCESS,Prakash-Mann,Guwahati,Food
UPI008412,2026-01-12 04:02:00,ICICI,PNB,GPay,1218.51,REVERSED,"Dayal, Shah and Sant",Tiruchirappalli,Shopping
UPI008413,2026-01-06 20:45:00,ICICI,Kotak,Paytm,23195.18,REVERSED,"Thaman, Hayer and Oommen",Srikakulam,Transfer
UPI008414,2026-01-02 16:50:00,PNB,PNB,PhonePe,44790.82,FAILED,Gara-Parmar,Bhavnagar,Transfer
UPI008415,2026-01-25 18:35:00,HDFC,BOB,AmazonPay,35996.91,SUCCESS,"Pall, Tara and Choudhary",Nanded,Shopping
UPI008416,2026-01-08 14:57:00,BOB,BOB,BHIM,31456.6,SUCCESS,"Nath, Lala and Sachar",Kochi,Food
UPI008417,2026-01-06 16:42:00,SBI,Axis,GPay,5843.82,FAILED,Keer-Prasad,Shimla,Bills
UPI006225,2026-01-13 10:32:00,BOB,ICICI,AmazonPay,21123.38,REVERSED,Warrior-Bhardwaj,Bilaspur,Transfer
UPI008419,2026-01-07 02:11:00,HDFC,SBI,BHIM,12127.21,FAILED,"Koshy, Raju and Mann",Khammam,Shopping
UPI008420,2026-01-21 18:35:00,ICICI,HDFC,Paytm,27686.64,PENDING,Kunda and Sons,Mau,Bills
UPI008421,2026-01-23 06:21:00,PNB,ICICI,GPay,42818.08,PENDING,"Kibe, Brar and Ganesh",Moradabad,Transport
UPI008422,2026-01-14 00:34:00,SBI,BOB,AmazonPay,-2620.38,SUCCESS,"Pandya, Dube and Sandhu",Dehradun,Shopping
UPI008423,2026-01-13 23:27:00,ICICI,SBI,GPay,31535.42,REVERSED,Luthra Inc,Bathinda,Transport
UPI008424,2026-01-26 20:43:00,HDFC,ICICI,GPay,30408.67,REVERSED,"Saraf, Dayal and Patil",Noida,Food
UPI008425,2026-01-25 18:17:00,PNB,HDFC,GPay,4191.0,REVERSED,Chawla-Bahl,Nanded,Food
UPI008426,2026-01-05 00:02:00,HDFC,Kotak,AmazonPay,3400.05,FAILED,Jhaveri LLC,Tinsukia,Transport
UPI008427,2026-01-13 17:58:00,PNB,PNB,Paytm,10824.2,PENDING,Shanker-Barad,Kumbakonam,Food
UPI008428,2026-01-01 02:53:00,BOB,BOB,BHIM,47586.65,REVERSED,"Dash, Seth and Mannan",Uluberia,Bills
UPI007324,2026-01-06 18:40:00,BOB,SBI,BHIM,46442.74,SUCCESS,Bhardwaj-Basak,Dehri,Bills
UPI008430,2026-01-28 20:12:00,HDFC,PNB,GPay,11569.36,FAILED,Chaudhari Group,Aurangabad,Food
UPI008431,2026-01-24 02:57:00,PNB,Axis,PhonePe,31032.01,PENDING,Srivastava Inc,Bidar,Shopping
UPI008432,2026-01-18 03:55:00,HDFC,ICICI,BHIM,49830.65,PENDING,Wali-Sodhi,Bikaner,Transfer
UPI008433,2026-01-23 11:49:00,ICICI,Axis,Paytm,44560.49,PENDING,Nagi-Mane,Bhilai,Food
UPI008434,2026-01-12 13:59:00,HDFC,ICICI,Paytm,15673.92,FAILED,Naik-Bhalla,Phusro,Shopping
UPI008435,2026-01-03 20:43:00,SBI,ICICI,Paytm,47322.39,PENDING,Seth LLC,Chapra,Bills
UPI008436,2026-01-14 11:29:00,Axis,BOB,Paytm,41813.47,FAILED,"Shroff, Sant and Shetty",Jabalpur,Shopping
UPI008437,2026-01-23 19:20:00,Kotak,SBI,GPay,17054.63,FAILED,"Rajagopalan, Bath and Kala",Malegaon,Bills
UPI007864,2026-01-14 04:04:00,BOB,Kotak,PhonePe,32366.58,PENDING,Sha-Choudhury,Siliguri,Bills
UPI008439,2026-01-09 23:53:00,HDFC,BOB,Paytm,34585.76,FAILED,"Thaman, Nair and Mittal",Ranchi,Food
UPI008440,2026-01-04 20:59:00,SBI,PNB,AmazonPay,27536.16,REVERSED,"Upadhyay, Rajagopalan and Thaman",Sambalpur,Bills
UPI008441,2026-01-20 05:41:00,Axis,BOB,Paytm,49590.44,FAILED,Kanda-Prashad,Gandhinagar,Shopping
UPI008442,2026-01-27 08:26:00,BOB,Kotak,Paytm,32950.17,REVERSED,"Krishnan, Issac and Dara",Kolkata,Transfer
UPI008443,2026-01-19 05:08:00,Kotak,Kotak,GPay,32894.27,FAILED,Anne Inc,Aligarh,Transfer
UPI008444,2026-01-02 07:51:00,BOB,PNB,AmazonPay,17871.7,FAILED,Padmanabhan-Brahmbhatt,Kollam,Shopping
UPI008445,2026-01-25 14:45:00,SBI,ICICI,AmazonPay,,SUCCESS,Sharaf-Varughese,Amritsar,Transfer
UPI008446,2026-01-23 10:09:00,PNB,ICICI,BHIM,36543.26,SUCCESS,Agarwal-Andra,Maheshtala,Food
UPI008447,2026-01-19 21:47:00,HDFC,PNB,PhonePe,6103.36,SUCCESS,Devan PLC,Aizawl,Food
UPI008448,2026-01-21 18:26:00,PNB,Kotak,GPay,45875.19,FAILED,"Ganesh, Kaul and Mody",Danapur,Transfer
UPI008449,2026-01-14 00:26:00,Axis,Axis,BHIM,,REVERSED,Din-Shah,Chennai,Shopping
UPI008450,2026-01-02 05:46:00,SBI,ICICI,Paytm,21567.13,FAILED,Karpe-Bhardwaj,Ramagundam,Transfer
UPI008451,2026-01-01 08:45:00,ICICI,HDFC,PhonePe,32811.36,SUCCESS,Rout LLC,Ajmer,Transport
UPI008452,2026-01-09 16:38:00,SBI,PNB,PhonePe,22268.75,REVERSED,"Zachariah, Gera and Sarkar",Asansol,Food
UPI008453,2026-01-29 03:36:00,Kotak,Axis,PhonePe,11292.33,REVERSED,Warrior-Deshmukh,Satara,Bills
UPI008454,2026-01-03 16:31:00,BOB,SBI,BHIM,43156.42,FAILED,"Chada, Khurana and Pau",Ranchi,Shopping
UPI008455,2026-01-28 20:25:00,BOB,Axis,GPay,9801.87,SUCCESS,"Ghosh, Dutta and Chaudhry",Haridwar,Transfer
UPI008456,2026-01-27 04:34:00,ICICI,BOB,BHIM,37817.23,SUCCESS,Varkey-Patil,Bettiah,Bills
UPI008457,2026-01-23 13:58:00,PNB,ICICI,PhonePe,29923.33,SUCCESS,"Pandya, Reddy and Varkey",Kurnool,Shopping
UPI008458,2026-01-08 16:42:00,Axis,SBI,GPay,6256.19,REVERSED,"Thakur, Sharma and Devi",Haldia,Shopping
UPI008459,2026-01-29 15:28:00,BOB,SBI,Paytm,17629.48,FAILED,"Luthra, Jayaraman and Parsa",Haridwar,Bills
UPI008460,2026-01-09 22:27:00,ICICI,ICICI,BHIM,34163.87,REVERSED,"Narang, Dash and Kulkarni",Shivpuri,Transfer
UPI008461,2026-01-30 21:29:00,SBI,Axis,Paytm,2809.3,REVERSED,Rao-Mall,Kanpur,Transfer
UPI008462,2026-01-26 23:04:00,Axis,PNB,AmazonPay,10802.47,PENDING,Iyengar Inc,Pali,Bills
UPI008463,2026-01-19 04:34:00,ICICI,Kotak,PhonePe,49487.74,PENDING,"Vig, Thaker and Brahmbhatt",Chandrapur,Shopping
UPI008464,2026-01-09 22:01:00,SBI,HDFC,Paytm,860.58,SUCCESS,Ganesan Inc,Guntakal,Shopping
UPI008465,2026-01-24 00:01:00,Kotak,SBI,Paytm,24432.56,REVERSED,"Gandhi, Kar and Khatri",Nellore,Shopping
UPI008466,2026-01-10 21:00:00,Axis,PNB,GPay,44532.37,SUCCESS,"Barad, Goswami and Sachdeva",Shivpuri,Shopping
UPI008467,2026-01-13 03:24:00,HDFC,ICICI,PhonePe,25384.39,PENDING,Buch-Kara,Kadapa,Food
UPI008468,2026-01-18 22:57:00,Axis,SBI,AmazonPay,29349.94,REVERSED,"Jha, Kant and Parmer",Bhopal,Bills
UPI008469,2026-01-10 18:50:00,BOB,HDFC,PhonePe,13409.76,SUCCESS,Bhatt LLC,Buxar,Transfer
UPI008470,2026-01-28 08:31:00,BOB,HDFC,Paytm,10937.0,REVERSED,Dua-Rana,Dhule,Food
UPI008471,2026-01-04 01:04:00,Kotak,HDFC,Paytm,35662.15,REVERSED,"Dewan, Oza and Ghose",Bhiwani,Food
UPI008472,2026-01-22 20:31:00,ICICI,HDFC,BHIM,22630.1,FAILED,Pillai Inc,Ramgarh,Transfer
UPI008473,2026-01-18 20:51:00,SBI,BOB,AmazonPay,38520.3,PENDING,Palan Inc,Korba,Transport
UPI008474,2026-01-24 10:43:00,PNB,HDFC,GPay,20451.24,REVERSED,Basu PLC,Panipat,Transfer
UPI008475,2026-01-10 10:47:00,SBI,SBI,GPay,16804.53,SUCCESS,Mann-Barad,New Delhi,Shopping
UPI008476,2026-01-25 22:58:00,Kotak,PNB,BHIM,12581.88,PENDING,Borra PLC,Kolhapur,Transfer
UPI008477,2026-01-25 09:39:00,PNB,HDFC,GPay,40950.8,SUCCESS,Raja Ltd,Bhagalpur,Transfer
UPI008478,2026-01-06 21:42:00,BOB,SBI,Paytm,-32757.12,REVERSED,Dugar Group,Aizawl,Transport
UPI008479,2026-01-10 12:20:00,PNB,Axis,PhonePe,-46221.42,REVERSED,Batra LLC,Jamshedpur,Transport
UPI008480,2026-01-04 22:59:00,SBI,BOB,PhonePe,23461.85,FAILED,Sachdeva-Nadkarni,Secunderabad,Food
UPI008481,2026-01-09 14:31:00,HDFC,Axis,GPay,26037.93,PENDING,"Dutta, Gour and Basak",Gaya,Bills
UPI008482,2026-01-28 12:30:00,BOB,Axis,BHIM,3117.52,SUCCESS,"Venkatesh, Oommen and Kumer",Ulhasnagar,Transfer
UPI008483,2026-01-01 10:08:00,HDFC,PNB,BHIM,7984.27,REVERSED,Roy Group,Kottayam,Transfer
UPI008484,2026-01-10 12:28:00,Kotak,PNB,AmazonPay,39575.25,REVERSED,Pau-Agarwal,Aurangabad,Bills
UPI008485,2026-01-13 19:46:00,SBI,BOB,GPay,28788.76,FAILED,Tata PLC,Gurgaon,Transfer
UPI008486,2026-01-18 04:51:00,Axis,HDFC,Paytm,3582.68,SUCCESS,Korpal PLC,Warangal,Transfer
UPI008487,2026-01-13 11:36:00,Axis,PNB,GPay,,SUCCESS,Madan Ltd,Warangal,Food
UPI008488,2026-01-13 17:27:00,Kotak,Kotak,GPay,13169.53,PENDING,"Narula, Chowdhury and Nath",Thiruvananthapuram,Food
UPI008489,2026-01-20 01:54:00,Axis,HDFC,PhonePe,48939.65,REVERSED,Dasgupta PLC,Loni,Food
UPI008490,2026-01-11 03:49:00,PNB,ICICI,GPay,29419.7,REVERSED,Sandal-Mahajan,Vadodara,Transport
UPI008491,2026-01-25 11:17:00,PNB,SBI,AmazonPay,8665.47,SUCCESS,Ghose Group,Hubli–Dharwad,Food
UPI008492,2026-01-25 13:50:00,BOB,Kotak,AmazonPay,45410.01,REVERSED,Kota Ltd,Khammam,Transport
UPI008493,2026-01-12 03:11:00,Axis,ICICI,GPay,49747.22,PENDING,Raju Group,Gulbarga,Food
UPI008494,2026-01-09 07:55:00,PNB,SBI,GPay,8169.92,SUCCESS,"Ramakrishnan, Acharya and Lata",Bhilai,Food
UPI008495,2026-01-17 12:17:00,SBI,Axis,Paytm,35778.56,REVERSED,Borah Inc,Coimbatore,Bills
UPI008496,2026-01-10 12:26:00,PNB,Axis,BHIM,37789.15,REVERSED,Chhabra-Puri,Aizawl,Shopping
UPI008497,2026-01-20 15:00:00,ICICI,BOB,PhonePe,26292.58,FAILED,Pall-Deshmukh,Vijayawada,Transport
UPI008498,2026-01-05 15:41:00,ICICI,PNB,GPay,13321.17,REVERSED,"Bansal, Khatri and Sunder",Muzaffarnagar,Bills
UPI008499,2026-01-21 16:28:00,BOB,BOB,Paytm,31221.76,PENDING,Sunder Ltd,Hospet,Bills
UPI008500,2026-01-29 07:31:00,PNB,Axis,GPay,39129.4,FAILED,Merchant Ltd,Ramgarh,Transport
UPI008501,2026-01-29 20:59:00,ICICI,PNB,BHIM,48149.43,REVERSED,Baria-Kar,Davanagere,Transport
UPI008502,2026-01-23 15:40:00,SBI,HDFC,GPay,12763.56,REVERSED,Kala-Ramachandran,Bhiwani,Transport
UPI008503,2026-01-21 05:55:00,PNB,BOB,BHIM,21818.53,SUCCESS,Majumdar PLC,Munger,Bills
UPI008504,2026-01-03 03:57:00,PNB,SBI,AmazonPay,25254.42,REVERSED,Ravi PLC,South Dumdum,Food
UPI008505,2026-01-10 03:06:00,ICICI,PNB,PhonePe,19235.91,SUCCESS,Malhotra-Sha,Mathura,Shopping
UPI008506,2026-01-13 00:18:00,HDFC,Axis,Paytm,17039.07,FAILED,Gulati PLC,Siliguri,Food
UPI008507,2026-01-24 07:59:00,ICICI,HDFC,BHIM,32522.17,SUCCESS,Gandhi-Goel,Sasaram,Bills
UPI008508,2026-01-19 04:41:00,BOB,ICICI,AmazonPay,3179.32,REVERSED,"Brar, Venkatesh and Rama",Pudukkottai,Bills
UPI008509,2026-01-25 05:26:00,Kotak,HDFC,BHIM,5630.23,SUCCESS,"Puri, Goda and Bajaj",Kanpur,Bills
UPI008510,2026-01-24 08:17:00,PNB,Axis,PhonePe,46088.47,SUCCESS,Mander PLC,Mirzapur,Transport
UPI008511,2026-01-06 01:11:00,BOB,Axis,PhonePe,46282.38,FAILED,Kant Ltd,Jammu,Shopping
UPI008512,2026-01-06 04:59:00,SBI,HDFC,GPay,11797.48,SUCCESS,Chana-Sant,Bhalswa Jahangir Pur,Food
UPI008513,2026-01-27 02:26:00,HDFC,HDFC,AmazonPay,6740.35,FAILED,Vora LLC,Erode,Bills
UPI007979,2026-01-07 18:13:00,Kotak,HDFC,GPay,46334.23,SUCCESS,Panchal Ltd,Bulandshahr,Food
UPI008515,2026-01-06 10:59:00,HDFC,ICICI,PhonePe,10195.68,SUCCESS,Upadhyay-Lal,Chennai,Bills
UPI008516,2026-01-25 00:42:00,Axis,SBI,PhonePe,6532.21,REVERSED,Dube-Mohan,Guntur,Shopping
UPI008517,2026-01-12 09:46:00,Axis,PNB,BHIM,29606.09,SUCCESS,Parmar LLC,Tenali,Transport
UPI008518,2026-01-28 14:49:00,Kotak,SBI,Paytm,43222.89,PENDING,Shankar PLC,Gudivada,Food
UPI008519,2026-01-29 22:50:00,HDFC,BOB,BHIM,,FAILED,Sahota-Chaudhry,Ratlam,Bills
UPI008520,2026-01-16 01:58:00,HDFC,Kotak,AmazonPay,41014.52,FAILED,"Bhattacharyya, Mittal and Purohit",Bhimavaram,Bills
UPI008521,2026-01-09 11:37:00,Axis,Kotak,Paytm,11290.23,SUCCESS,Lal-Sachdeva,Panihati,Transfer
UPI008522,2026-01-16 02:22:00,Kotak,HDFC,PhonePe,-14632.09,FAILED,"Bhatnagar, Ben and Arya",Kirari Suleman Nagar,Shopping
UPI008523,2026-01-21 10:41:00,Kotak,SBI,BHIM,38044.02,PENDING,Apte-Keer,Chandrapur,Shopping
UPI008524,2026-01-13 09:36:00,SBI,HDFC,GPay,11901.36,FAILED,"Shan, Bains and Maharaj",Pune,Bills
UPI008525,2026-01-09 06:59:00,HDFC,SBI,AmazonPay,45713.39,SUCCESS,Mammen Ltd,Morena,Transfer
UPI008526,2026-01-29 22:46:00,ICICI,Kotak,Paytm,10877.91,PENDING,Krishna-Khalsa,Suryapet,Transport
UPI008527,2026-01-30 20:34:00,SBI,ICICI,GPay,12597.16,REVERSED,"Prasad, Deshmukh and Cherian",Shivpuri,Bills
UPI008528,2026-01-30 08:29:00,Axis,BOB,BHIM,32423.73,SUCCESS,Nadkarni Group,Sikar,Transport
UPI008529,2026-01-11 09:34:00,PNB,BOB,AmazonPay,34657.66,PENDING,Kari Inc,Maheshtala,Shopping
UPI008530,2026-01-07 06:14:00,SBI,PNB,GPay,1219.68,REVERSED,Sarkar PLC,Bareilly,Bills
UPI008531,2026-01-08 03:38:00,Axis,PNB,PhonePe,27853.66,PENDING,Wali-Singh,Ludhiana,Bills
UPI008532,2026-01-11 13:54:00,Kotak,BOB,GPay,-7998.41,SUCCESS,"Halder, Kothari and Chhabra",Madurai,Food
UPI000619,2026-01-05 01:30:00,SBI,SBI,AmazonPay,,SUCCESS,"Mand, Babu and Karpe",Siliguri,Food
UPI008534,2026-01-01 04:00:00,HDFC,BOB,AmazonPay,8680.5,REVERSED,Rattan-Ranganathan,Baranagar,Transfer
UPI008535,2026-01-27 10:05:00,BOB,HDFC,BHIM,5736.13,PENDING,Chokshi PLC,Purnia,Shopping
UPI008536,2026-01-09 00:26:00,PNB,ICICI,GPay,39941.25,PENDING,Bawa Inc,Shimla,Shopping
UPI008537,2026-01-27 10:45:00,SBI,ICICI,Paytm,11111.25,FAILED,Sarkar-Parmar,Haridwar,Transport
UPI008538,2026-01-10 01:39:00,HDFC,PNB,AmazonPay,37220.49,FAILED,Khanna-Kakar,Khammam,Bills
UPI008539,2026-01-15 04:49:00,ICICI,BOB,AmazonPay,18748.08,REVERSED,Chatterjee Inc,Anantapur,Transport
UPI008540,2026-01-18 20:01:00,Axis,SBI,Paytm,42207.27,REVERSED,Deo-Bhatti,Shimla,Transport
UPI008541,2026-01-28 23:40:00,SBI,SBI,PhonePe,25538.42,PENDING,"Sodhi, Chakrabarti and Bhavsar",Durg,Transport
UPI008542,2026-01-04 01:49:00,Axis,PNB,PhonePe,,REVERSED,"Merchant, Srinivas and Sur",Dehri,Food
UPI008543,2026-01-12 02:48:00,SBI,HDFC,Paytm,,SUCCESS,Pau and Sons,Khammam,Transfer
UPI008544,2026-01-17 21:13:00,ICICI,BOB,GPay,17424.47,FAILED,Kashyap Ltd,Phusro,Transport
UPI008545,2026-01-26 00:42:00,BOB,BOB,PhonePe,24998.1,FAILED,Chaudhary-Trivedi,Deoghar,Shopping
UPI008546,2026-01-04 19:34:00,PNB,ICICI,BHIM,34258.99,FAILED,Dasgupta LLC,Kolhapur,Transfer
UPI008547,2026-01-30 17:12:00,PNB,PNB,AmazonPay,28766.86,SUCCESS,Choudhury-Agate,Thane,Shopping
UPI008548,2026-01-22 23:32:00,Axis,Kotak,Paytm,16747.07,SUCCESS,Nazareth-Oza,Maheshtala,Transfer
UPI008549,2026-01-06 05:42:00,BOB,PNB,GPay,21195.37,REVERSED,Balay Ltd,Karaikudi,Transport
UPI008550,2026-01-22 01:52:00,PNB,PNB,GPay,31647.19,PENDING,Rattan-Pandey,Proddatur,Transfer
UPI008551,2026-01-02 06:52:00,ICICI,PNB,Paytm,29642.57,PENDING,Dani Ltd,Mahbubnagar,Bills
UPI008552,2026-01-01 10:44:00,BOB,BOB,BHIM,7015.25,FAILED,Narayan-Kala,Morena,Bills
UPI008553,2026-01-14 14:55:00,ICICI,BOB,BHIM,21086.26,REVERSED,Parsa Inc,Durgapur,Food
UPI008554,2026-01-24 23:41:00,Kotak,Axis,GPay,48468.33,REVERSED,"Bakshi, Viswanathan and Sahni",Giridih,Bills
UPI008555,2026-01-30 05:59:00,Kotak,PNB,AmazonPay,10918.43,PENDING,Kala-Bansal,Kavali,Transport
UPI008556,2026-01-30 20:28:00,Axis,PNB,GPay,39845.58,PENDING,Toor Ltd,Asansol,Transport
UPI008557,2026-01-12 06:13:00,PNB,SBI,Paytm,-36197.53,FAILED,Jhaveri-Gade,Amritsar,Transfer
UPI008558,2026-01-04 08:37:00,HDFC,ICICI,GPay,40139.21,SUCCESS,Sur-Chadha,Sultan Pur Majra,Shopping
UPI008559,2026-01-21 11:35:00,ICICI,HDFC,PhonePe,16705.33,FAILED,Mahal-Dhar,Gorakhpur,Bills
UPI008560,2026-01-12 04:53:00,SBI,ICICI,Paytm,45209.4,REVERSED,"Subramaniam, Kulkarni and Mann",Imphal,Transport
UPI008561,2026-01-30 22:47:00,Axis,PNB,BHIM,18378.34,SUCCESS,"Sharma, Parekh and Arora",Kakinada,Food
UPI008562,2026-01-19 06:03:00,PNB,SBI,PhonePe,46137.2,REVERSED,Gupta Inc,Dewas,Food
UPI008563,2026-01-08 06:16:00,ICICI,ICICI,AmazonPay,40772.55,REVERSED,Mutti and Sons,Alwar,Food
UPI008564,2026-01-16 00:21:00,SBI,Kotak,Paytm,42438.82,PENDING,"Banerjee, Saini and Raj",Kozhikode,Food
UPI008565,2026-01-01 19:26:00,BOB,BOB,GPay,43053.07,SUCCESS,"Warrior, Bhattacharyya and Rajagopalan",Rajahmundry,Bills
UPI008566,2026-01-15 12:42:00,Axis,Kotak,BHIM,17342.49,SUCCESS,Walia Group,Buxar,Transport
UPI008567,2026-01-27 15:54:00,ICICI,PNB,GPay,5235.16,REVERSED,Sinha Ltd,Adoni,Food
UPI008568,2026-01-01 09:55:00,Axis,HDFC,GPay,9897.82,REVERSED,"Bajwa, Warrior and Kohli",Uluberia,Transfer
UPI008569,2026-01-16 07:40:00,Axis,PNB,PhonePe,3269.29,REVERSED,Maharaj-Lata,Uluberia,Transfer
UPI008570,2026-01-27 22:29:00,Kotak,BOB,PhonePe,16967.19,PENDING,Setty-Sahni,Avadi,Transport
UPI008571,2026-01-03 16:17:00,Kotak,SBI,PhonePe,13320.11,REVERSED,"Venkataraman, Sunder and Kumar",Jodhpur,Food
UPI008572,2026-01-12 15:57:00,ICICI,BOB,GPay,44550.59,SUCCESS,Batra Group,Tiruvottiyur,Bills
UPI008573,2026-01-12 06:58:00,SBI,SBI,Paytm,,PENDING,Subramanian PLC,Haldia,Transport
UPI008574,2026-01-01 03:38:00,BOB,BOB,AmazonPay,2169.28,REVERSED,Gera-Shukla,Karimnagar,Transfer
UPI008575,2026-01-11 11:29:00,SBI,SBI,Paytm,37430.74,REVERSED,Lad Inc,Siwan,Transport
UPI008576,2026-01-13 01:47:00,ICICI,SBI,GPay,20590.84,SUCCESS,"Kapoor, Tripathi and Pingle",Bellary,Transfer
UPI008577,2026-01-07 13:27:00,PNB,SBI,BHIM,24154.38,PENDING,"Chhabra, Pal and Anand",Shahjahanpur,Transport
UPI008578,2026-01-07 21:01:00,SBI,SBI,GPay,,SUCCESS,"Madan, Panchal and Chowdhury",Meerut,Transport
UPI008579,2026-01-15 04:06:00,PNB,HDFC,AmazonPay,5676.78,FAILED,Anand Group,Mangalore,Transfer
UPI008580,2026-01-27 20:51:00,Axis,BOB,PhonePe,5092.12,SUCCESS,"Kakar, Khare and Sabharwal",Jehanabad,Transport
UPI008581,2026-01-09 23:41:00,Axis,SBI,GPay,33741.31,PENDING,"Joshi, Sunder and Patil",Sambhal,Bills
UPI008582,2026-01-06 14:14:00,Axis,SBI,GPay,49235.16,FAILED,"Prashad, Kashyap and Din",Phagwara,Transport
UPI008583,2026-01-16 00:50:00,ICICI,SBI,AmazonPay,44766.26,FAILED,Baria-Kunda,Madhyamgram,Shopping
UPI008584,2026-01-19 23:19:00,Kotak,SBI,Paytm,18850.82,SUCCESS,Soman Inc,Ajmer,Transport
UPI008585,2026-01-27 07:22:00,HDFC,SBI,PhonePe,39706.64,SUCCESS,Borra Group,Dibrugarh,Transport
UPI008586,2026-01-21 10:45:00,Axis,SBI,GPay,24053.78,PENDING,Raju Group,Gulbarga,Transport
UPI008587,2026-01-13 07:04:00,HDFC,BOB,PhonePe,11560.82,PENDING,"Narula, Solanki and Bhagat",Guwahati,Bills
UPI008588,2026-01-16 18:48:00,SBI,PNB,GPay,8612.25,PENDING,Din-Kala,Karawal Nagar,Shopping
UPI008589,2026-01-06 08:10:00,PNB,PNB,PhonePe,14543.18,SUCCESS,Karan PLC,Orai,Transport
UPI008590,2026-01-30 04:59:00,SBI,Kotak,BHIM,7368.51,FAILED,"Narasimhan, Barad and Sastry",Dindigul,Transport
UPI008591,2026-01-17 17:21:00,SBI,BOB,GPay,31769.59,REVERSED,"Narayanan, Aggarwal and Garg",Kavali,Bills
UPI008592,2026-01-17 10:51:00,ICICI,Kotak,PhonePe,-19812.7,PENDING,"Pant, Prakash and Grewal",Ulhasnagar,Transfer
UPI008593,2026-01-28 01:46:00,ICICI,HDFC,PhonePe,758.86,REVERSED,Dubey-Narang,Ujjain,Shopping
UPI008594,2026-01-08 22:05:00,SBI,Kotak,BHIM,46951.59,REVERSED,"Mohan, Goda and Sastry",Jammu,Transfer
